Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
164,,Tue Jun 01 13:05:49 EDT 2021,ABridgeScene.java,1622567149378,238114,0,(F)4(I)2(F)2(I)1(F)5,0.21428571428571427,0.0,0.0,78.57142857142857,0.0,0.0,0.058823529411764705,0.0,0.0,0.046218487394957986,0.0,0.0,0.012605042016806723,0.0,[]
165,,Tue Jun 01 13:09:47 EDT 2021,ABetterBridgeScene.java,1622567387492,58696,0,(F)1(I)1(F)2(I)1,0.4,0.0,0.0,60.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.05172413793103448,0.0,0.0,0.034482758620689655,0.0,[]
166,,Tue Jun 01 13:11:18 EDT 2021,ABetterBridgeScene.java,1622567478009,7487,7487,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,[]
167,,Tue Jun 01 13:11:25 EDT 2021,ABetterBridgeScene.java,1622567485576,8979,8979,(I)4(R)1(I)11(R)1(I)3(R)1(I)2,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.375,2.5,0.0,[]
168,,Tue Jun 01 13:11:34 EDT 2021,BetterBridgeScene.java,1622567494681,-995,-995,(I)15(F)2(I)2(R)1,0.85,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
169,,Tue Jun 01 13:11:34 EDT 2021,BetterBridgeScene.java,1622567494411,24556,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,[]
170,,Tue Jun 01 13:11:59 EDT 2021,BetterBridgeScene.java,1622567519044,38522,0,(I)2(R)1(I)12(R)1(I)5(R)1(I)1,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.6052631578947368,0.0,0.0,0.0,0.0,0.07894736842105263,0.5263157894736842,0.0,[]
171,,Tue Jun 01 13:12:37 EDT 2021,BetterBridgeScene.java,1622567557956,64264,0,(I)3(R)1(I)1(R)1(I)1(R)1(I)3(R)1(I)3(R)1(I)4,0.75,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.078125,0.234375,0.0,[]
172,,Tue Jun 01 13:13:42 EDT 2021,BetterBridgeScene.java,1622567622404,6467,6467,(I)10(R)1(I)1(R)1(I)11,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.6666666666666665,0.0,[]
173,,Tue Jun 01 13:13:49 EDT 2021,BetterBridgeScene.java,1622567629169,45253,0,(I)4(R)1(I)5(R)1(I)1(R)1(I)1(R)1(I)7,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.08888888888888889,0.4,0.0,[]
