Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Wed May 26 09:37:19 EDT 2021,Grader.java,1622036239916,253470,0,(D)13(F)2,0.0,86.66666666666667,0.0,13.333333333333334,0.0,0.0,0.05928853754940711,0.0,0.05138339920948617,0.007905138339920948,0.0,0.0,0.0,0.0,[]
,/modelData/A0UserStudy2010.arff,Wed May 26 09:37:19 EDT 2021,Grader.java, 1622036239916
2,,Wed May 26 09:41:33 EDT 2021,Body.java,1622036493386,222370,0,(D)1(F)1(I)1(F)1(D)1(F)1(I)3(F)1(D)1,0.36363636363636365,27.27272727272727,0.0,36.36363636363637,0.0,0.0,0.04954954954954955,0.0,0.013513513513513514,0.018018018018018018,0.0,0.0,0.018018018018018018,0.0,[]
3,,Wed May 26 09:45:15 EDT 2021,Grader.java,1622036715758,112493,0,(D)1(F)7(I)2(D)2,0.16666666666666666,25.0,0.0,58.333333333333336,0.0,0.0,0.10714285714285714,0.0,0.026785714285714284,0.0625,0.0,0.0,0.017857142857142856,0.0,[]
4,,Wed May 26 09:47:09 EDT 2021,Grader.java,1622036829519,11544,0,(F)1(D)15,0.0,93.75,0.0,6.25,0.0,0.0,1.4545454545454546,0.0,1.3636363636363635,0.09090909090909091,0.0,0.0,0.0,0.0,[]
5,,Wed May 26 09:47:21 EDT 2021,AHead.java,1622036841696,654097,0,(D)1(F)3(I)9(R)3,0.5625,6.25,0.0,18.75,0.0,0.0,0.024464831804281346,0.0,0.0015290519877675841,0.0045871559633027525,0.0,0.0045871559633027525,0.013761467889908258,0.0,[]
6,,Wed May 26 09:58:15 EDT 2021,AHead.java,1622037495909,18269,0,(R)1(I)8(R)7(I)4,0.6,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.0,[]
7,,Wed May 26 09:58:34 EDT 2021,Angle.java,1622037514387,101329,0,(I)6(R)1(I)1(F)2(I)2(R)6(I)1,0.5263157894736842,0.0,0.0,10.526315789473683,0.0,0.0,0.18811881188118812,0.0,0.0,0.019801980198019802,0.0,0.06930693069306931,0.09900990099009901,0.0,[]
8,,Wed May 26 10:00:15 EDT 2021,Avatar.java,1622037615808,-1402734,-1402734,(I)3(R)1(I)4,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
9,,Wed May 26 09:36:58 EDT 2021,Avatar.java,1622036218529,1502088,0,(R)2(I)1(R)1(I)2(R)1(I)1(R)3(I)1(R)1(I)1,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.009320905459387484,0.0,0.0,0.0,0.0,0.005326231691078562,0.0039946737683089215,0.0,[]
