Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Thu Jun 10 18:22:56 EDT 2021,ATable.java,1623363776612,101201,0,(F)1(I)19,0.95,0.0,0.0,5.0,0.0,0.0,0.19801980198019803,0.0,0.0,0.009900990099009901,0.0,0.0,0.18811881188118812,0.0,[]
,/modelData/A0UserStudy2010.arff,Thu Jun 10 18:22:56 EDT 2021,ATable.java, 1623363776612
2,,Thu Jun 10 18:24:37 EDT 2021,Table.java,1623363877919,15418,0,(I)3(F)2(I)9,0.8571428571428571,0.0,0.0,14.285714285714285,0.0,0.0,0.9333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.8,0.0,[]
3,,Thu Jun 10 18:24:53 EDT 2021,Table.java,1623363893425,10296,0,(I)6(R)1(I)3(R)1(I)7(F)2,0.8,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.2,1.6,0.0,[]
4,,Thu Jun 10 18:25:04 EDT 2021,Grader.java,1623363904756,23127,0,(I)1(F)2(I)1(D)2(I)1(D)2(F)1,0.3,40.0,0.0,30.0,0.0,0.0,0.43478260869565216,0.0,0.17391304347826086,0.13043478260869565,0.0,0.0,0.13043478260869565,0.0,[]
5,,Thu Jun 10 18:25:27 EDT 2021,AFactory.java,1623363927883,106457,0,(D)1(F)3(I)7,0.6363636363636364,9.090909090909092,0.0,27.27272727272727,0.0,0.0,0.10377358490566038,0.0,0.009433962264150943,0.02830188679245283,0.0,0.0,0.0660377358490566,0.0,[]
6,,Thu Jun 10 18:27:14 EDT 2021,AFactory.java,1623364034537,-152017,-152017,(I)20(R)1(I)2,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
7,,Thu Jun 10 18:24:45 EDT 2021,ABetterBridgeScene.java,1623363885817,153760,0,(I)2(R)1(I)1(R)1(I)2(R)1(I)8(R)1(I)1,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.026143790849673203,0.0915032679738562,0.0,[]
8,,Thu Jun 10 18:27:22 EDT 2021,ABetterBridgeScene.java,1623364042666,12261,0,(I)15(R)7,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.5833333333333334,1.25,0.0,[]
9,,Thu Jun 10 18:27:35 EDT 2021,ABridgeScene.java,1623364055207,6355,6355,(I)19(R)1(I)2,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.16666666666666666,3.5,0.0,[]
10,,Thu Jun 10 18:27:41 EDT 2021,Grader.java,1623364061653,19384,0,(I)2(R)2(I)4(D)1(F)1,0.6,10.0,0.0,10.0,0.0,0.0,0.5263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.3157894736842105,0.0,[]
11,,Thu Jun 10 18:28:04 EDT 2021,ATable.java,1623364084703,106448,0,(D)1(F)1(I)3,0.6,20.0,0.0,20.0,0.0,0.0,0.04716981132075472,0.0,0.009433962264150943,0.009433962264150943,0.0,0.0,0.02830188679245283,0.0,[]
12,,Thu Jun 10 18:29:51 EDT 2021,ATable.java,1623364191959,15152,0,(I)2(F)2(I R)1(I)12,0.8823529411764706,0.0,0.0,11.76470588235294,0.0,0.0,1.1333333333333333,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,1.0,0.0,[]
13,,Thu Jun 10 18:30:07 EDT 2021,Grader.java,1623364207202,95112,0,(I)3(R)1(I)3(D)4(I)2,0.6153846153846154,30.76923076923077,0.0,0.0,0.0,0.0,0.1368421052631579,0.0,0.042105263157894736,0.0,0.0,0.010526315789473684,0.08421052631578947,0.0,[]
14,,Thu Jun 10 18:31:42 EDT 2021,Grader.java,1623364302980,51707,0,(I)1(D)2(F)1(D)1(F)1,0.16666666666666666,50.0,0.0,33.33333333333333,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0392156862745098,0.0,0.0,0.0196078431372549,0.0,[]
