Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Sun May 23 23:45:44 EDT 2021,Line.java,1621827944848,16788,0,(I)10(D)1(F)2(D)1(F)1,0.6666666666666666,13.333333333333334,0.0,20.0,0.0,0.0,0.9375,0.0,0.125,0.1875,0.0,0.0,0.625,0.0,[]
,/modelData/A0UserStudy2010.arff,Sun May 23 23:45:44 EDT 2021,Line.java, 1621827944848
2,,Sun May 23 23:46:03 EDT 2021,Line.java,1621827963662,43156,0,(D)4(F)1(I)1(R)1(I)10,0.6470588235294118,23.52941176470588,0.0,5.88235294117647,0.0,0.0,0.3953488372093023,0.0,0.09302325581395349,0.023255813953488372,0.0,0.023255813953488372,0.2558139534883721,0.0,[]
3,,Sun May 23 23:46:47 EDT 2021,Line.java,1621828007702,20419,0,(I)1(F)2(I)1(R)2(I)1(R)2(I)1(F)3,0.3076923076923077,0.0,0.0,38.46153846153847,0.0,0.0,0.65,0.0,0.0,0.25,0.0,0.2,0.2,0.0,[]
4,,Sun May 23 23:47:11 EDT 2021,Line.java,1621828031277,49478,0,(F)1(D)7(I)2(R)2(F)2(I)2(R)2,0.2222222222222222,38.88888888888889,0.0,16.666666666666664,0.0,0.0,0.3673469387755102,0.0,0.14285714285714285,0.061224489795918366,0.0,0.08163265306122448,0.08163265306122448,0.0,[]
5,,Sun May 23 23:48:07 EDT 2021,Line.java,1621828087607,14276,0,(I)1(R)5(I)1(F)2(I)1(R)1(I)3(R)1(I)1,0.4375,0.0,0.0,12.5,0.0,0.0,1.1428571428571428,0.0,0.0,0.14285714285714285,0.0,0.5,0.5,0.0,[]
6,,Sun May 23 23:48:21 EDT 2021,Line.java,1621828101903,18962,0,(F)2(D)2(F)1(D)10,0.0,80.0,0.0,20.0,0.0,0.0,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,[]
7,,Sun May 23 23:48:40 EDT 2021,Line.java,1621828120904,3462,3462,(F)1(I)9(R)1(I)3(R)6(I)1(R)1(I)1(R)1,0.5833333333333334,0.0,0.0,4.166666666666666,0.0,0.0,8.0,0.0,0.0,0.3333333333333333,0.0,3.0,4.666666666666667,0.0,[]
8,,Sun May 23 23:48:44 EDT 2021,Line.java,1621828124099,12572,0,(R)2(I)3(R)1(I)6(R)2,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.75,0.0,[]
9,,Sun May 23 23:48:56 EDT 2021,Line.java,1621828136799,38124,0,(R)3(I)4(R)2(I)1(F)2(D)6,0.2777777777777778,33.33333333333333,0.0,11.11111111111111,0.0,0.0,0.47368421052631576,0.0,0.15789473684210525,0.05263157894736842,0.0,0.13157894736842105,0.13157894736842105,0.0,[]
10,,Sun May 23 23:49:35 EDT 2021,PolarPoint.java,1621828175486,38727,0,(F)1(D)4(F)1(I)12,0.6666666666666666,22.22222222222222,0.0,11.11111111111111,0.0,0.0,0.47368421052631576,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.3157894736842105,0.0,[]
11,,Sun May 23 23:50:14 EDT 2021,PolarPoint.java,1621828214454,3829,3829,(I)23(R)1(I)1,0.96,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.0,[]
12,,Sun May 23 23:50:18 EDT 2021,PolarPoint.java,1621828218599,17080,0,(I)6(R)1(I)10,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.9411764705882353,0.0,[]
13,,Sun May 23 23:50:36 EDT 2021,PolarPoint.java,1621828236353,-758,-758,(I)3(R)1(I)2(R)1(I)3(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)5,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
14,,Sun May 23 23:50:38 EDT 2021,PolarPoint.java,1621828238210,5284,5284,(I)14(R)2(I)7,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.4,4.2,0.0,[]
15,,Sun May 23 23:50:43 EDT 2021,PolarPoint.java,1621828243891,22320,0,(I)1(D)2(F)2(I)3(R)3(I)2,0.46153846153846156,15.384615384615385,0.0,15.384615384615385,0.0,0.0,0.5909090909090909,0.0,0.09090909090909091,0.09090909090909091,0.0,0.13636363636363635,0.2727272727272727,0.0,[]
16,,Sun May 23 23:51:07 EDT 2021,Line.java,1621828267169,50992,0,(R)1(I)5(F)1(D)4(F)1(I)3(F)1,0.5,25.0,0.0,18.75,0.0,0.0,0.32,0.0,0.08,0.06,0.0,0.02,0.16,0.0,[]
17,,Sun May 23 23:52:05 EDT 2021,Line.java,1621828325922,8546,8546,(F)1(I)2(R)4(I)3(R)1(I)1(R)1(I)1(R)1(I)2(R)1(I)1,0.5263157894736842,0.0,0.0,5.263157894736842,0.0,0.0,2.375,0.0,0.0,0.125,0.0,1.0,1.25,0.0,[]
18,,Sun May 23 23:52:15 EDT 2021,Line.java,1621828335033,7319,7319,(I)2(R)2(I)13(R)1(I)3(R)3,0.75,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.8571428571428571,2.5714285714285716,0.0,[]
19,,Sun May 23 23:52:22 EDT 2021,Line.java,1621828342597,119396,0,(I)4(D)2(F)1(D)4(F)1(I)2,0.42857142857142855,42.857142857142854,0.0,14.285714285714285,0.0,0.0,0.11764705882352941,0.0,0.05042016806722689,0.01680672268907563,0.0,0.0,0.05042016806722689,0.0,[]
20,,Sun May 23 23:54:22 EDT 2021,Line.java,1621828462080,14899,0,(I)2(R)2(I)4(D)2(F)1(D)4(F)1,0.375,37.5,0.0,12.5,0.0,0.0,1.1428571428571428,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,[]
21,,Sun May 23 23:54:36 EDT 2021,Line.java,1621828476993,8365,8365,(I)4(R)6(I)2,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.75,0.75,0.0,[]
22,,Sun May 23 23:54:45 EDT 2021,Line.java,1621828485453,19845,0,(I)6(D)2(F)1(D)4(F)2,0.4,40.0,0.0,20.0,0.0,0.0,0.7894736842105263,0.0,0.3157894736842105,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,[]
23,,Sun May 23 23:55:32 EDT 2021,Line.java,1621828532631,-192445,-192445,(F)1(I)1(R)6(I)4(R)6(I)4(R)1,0.391304347826087,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
24,,Sun May 23 23:52:20 EDT 2021,Line.java,1621828340655,202465,0,(I)1(R)1(I)3(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)3(R)1(I)1(R)1(I)4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1188118811881188,0.0,0.0,0.0,0.0,0.039603960396039604,0.07920792079207921,0.0,[]
25,,Sun May 23 23:55:43 EDT 2021,Line.java,1621828543287,12890,0,(I)4(R)2(I)1(R)2(I)2(R)3(I)4,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5833333333333334,0.9166666666666666,0.0,[]
26,,Sun May 23 23:55:56 EDT 2021,Line.java,1621828556415,12158,0,(I)3(R)3(I)11,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.0,0.0,0.0,0.0,0.25,1.1666666666666667,0.0,[]
29,,Sun May 23 23:58:10 EDT 2021,Line.java,1621828690912,77212,0,(F)1(D)1(F)1(D)4(F)1(I)10(R)1,0.5263157894736842,26.31578947368421,0.0,15.789473684210526,0.0,0.0,0.24675324675324675,0.0,0.06493506493506493,0.03896103896103896,0.0,0.012987012987012988,0.12987012987012986,0.0,[]
30,,Sun May 23 23:59:29 EDT 2021,Line.java,1621828769178,-1990,-1990,(I)2(R)3(I)1(R)1(I)5(R)1(I)1(R)1(I)3(R)1(I)3,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
31,,Sun May 23 23:59:28 EDT 2021,Line.java,1621828768122,15077,0,(R)1(I)6(R)3(I)7(R)3,0.65,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667,0.8666666666666667,0.0,[]
32,,Sun May 23 23:59:43 EDT 2021,Line.java,1621828783397,14557,0,(I)7(R)3(I)12,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.21428571428571427,1.3571428571428572,0.0,[]
33,,Sun May 23 23:59:58 EDT 2021,Line.java,1621828798177,15325,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,0.0,[]
