Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Thu Jun 10 19:41:32 EDT 2021,Grader.java,1623368492128,136415,0,(D)2(F)3,0.0,40.0,0.0,60.0,0.0,0.0,0.03676470588235294,0.0,0.014705882352941176,0.022058823529411766,0.0,0.0,0.0,0.0,[]
,/modelData/A0UserStudy2010.arff,Thu Jun 10 19:41:32 EDT 2021,Grader.java, 1623368492128
2,,Thu Jun 10 19:43:48 EDT 2021,Grader.java,1623368628543,1506772,0,(D)2(F)4,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.00398406374501992,0.0,0.0013280212483399733,0.0026560424966799467,0.0,0.0,0.0,0.0,[]
3,,Thu Jun 10 20:09:06 EDT 2021,ABridgeSceneView.java,1623370146109,274286,0,(F)3(I)7,0.7,0.0,0.0,30.0,0.0,0.0,0.0364963503649635,0.0,0.0,0.010948905109489052,0.0,0.0,0.025547445255474453,0.0,[]
4,,Thu Jun 10 20:13:40 EDT 2021,ABridgeSceneView.java,1623370420401,22410,0,(I)12(F)2,0.8571428571428571,0.0,0.0,14.285714285714285,0.0,0.0,0.6363636363636364,0.0,0.0,0.09090909090909091,0.0,0.0,0.5454545454545454,0.0,[]
5,,Thu Jun 10 20:14:02 EDT 2021,AnAreaPainter.java,1623370442811,387089,0,(F)2(I)13,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.03875968992248062,0.0,0.0,0.00516795865633075,0.0,0.0,0.03359173126614987,0.0,[]
6,,Thu Jun 10 20:20:30 EDT 2021,AnArea.java,1623370830634,-1072,-1072,(I)7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
7,,Thu Jun 10 20:20:30 EDT 2021,BetterBridgeScene.java,1623370830411,55768552,0,(I)2(F)7,0.2222222222222222,0.0,0.0,77.77777777777779,0.0,0.0,1.6138287189786256E-4,0.0,0.0,1.2552001147611534E-4,0.0,0.0,3.586286042174724E-5,0.0,[]
8,,Fri Jun 11 11:49:58 EDT 2021,Assignment3.java,1623426598963,35615660,0,(F)3(I)2(F)4(I)6,0.5333333333333333,0.0,0.0,46.666666666666664,0.0,0.0,4.211708549768356E-4,0.0,0.0,1.9654639898918994E-4,0.0,0.0,2.2462445598764566E-4,0.0,[]
9,,Fri Jun 11 21:43:34 EDT 2021,Assignment3.java,1623462214818,12099,0,(I)5(R)1(I)4(R)1(I)1(R)1(I)1,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.25,0.9166666666666666,0.0,[]
10,,Fri Jun 11 21:43:47 EDT 2021,ABridgeSceneView.java,1623462227578,22225,0,(I)7(R)2(I)9,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.7272727272727273,0.0,[]
11,,Fri Jun 11 21:44:14 EDT 2021,ABridgeSceneView.java,1623462254662,10743,0,(R)1(I)13(R)1(I)3,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.2,1.6,0.0,[]
12,,Fri Jun 11 21:44:25 EDT 2021,ABridgeSceneView.java,1623462265485,-5009,-5009,(I)3(R)1(I)8(R)1(I)6(R)1,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
13,,Fri Jun 11 21:44:22 EDT 2021,ABridgeSceneView.java,1623462262368,29591,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)4(R)1(I)8(R)2,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,0.0,0.0,0.0,0.0,0.20689655172413793,0.5172413793103449,0.0,[]
14,,Fri Jun 11 21:44:52 EDT 2021,ABridgeSceneView.java,1623462292305,16503,0,(I)3(R)1(I)11(R)2(I)1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.1875,0.9375,0.0,[]
15,,Fri Jun 11 21:45:09 EDT 2021,ABridgeSceneView.java,1623462309090,5601,5601,(I)9(R)1(I)1(R)11(I)1,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,2.4,2.2,0.0,[]
16,,Fri Jun 11 21:45:15 EDT 2021,ABridgeSceneView.java,1623462315967,-3806,-3806,(I)7(R)1(I)1(R)1(I)4(R)1(I)1(R)1(I)1,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
17,,Fri Jun 11 21:45:12 EDT 2021,ABridgeSceneView.java,1623462312909,35363,0,(R)1(I)1(R)1(I)3(R)2(I)6(R)1(I)2,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.34285714285714286,0.0,[]
18,,Fri Jun 11 21:45:51 EDT 2021,Assignment3.java,1623462351929,26697,0,(F)2(I)9,0.8181818181818182,0.0,0.0,18.181818181818183,0.0,0.0,0.4230769230769231,0.0,0.0,0.07692307692307693,0.0,0.0,0.34615384615384615,0.0,[]
19,,Fri Jun 11 21:46:18 EDT 2021,Assignment3.java,1623462378825,44343,0,(I)16(F)4,0.8,0.0,0.0,20.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,[]
20,,Fri Jun 11 21:47:05 EDT 2021,Assignment3.java,1623462425688,12635,0,(I)1(R)1(F)2(I)5(R)2(I)10,0.7619047619047619,0.0,0.0,9.523809523809524,0.0,0.0,1.75,0.0,0.0,0.16666666666666666,0.0,0.25,1.3333333333333333,0.0,[]
21,,Fri Jun 11 21:47:18 EDT 2021,Assignment3.java,1623462438463,17001,0,(I)3(R)1(I)2(R)2(I)10,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,0.0,0.0,0.0,0.17647058823529413,0.8823529411764706,0.0,[]
22,,Fri Jun 11 21:47:35 EDT 2021,Assignment3.java,1623462455464,-24982,-24982,(F)2(I)9(R)1(I)4(R)1(I)1,0.7777777777777778,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
23,,Fri Jun 11 21:47:12 EDT 2021,Assignment3.java,1623462432012,36358,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)9(R)2(I)3(R)3,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.0,0.0,0.0,0.0,0.2222222222222222,0.4166666666666667,0.0,[]
24,,Fri Jun 11 21:47:49 EDT 2021,Assignment3.java,1623462469008,6028,6028,(I)5(R)5(I)7(R)1(I)3(R)1(I)1,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,1.1666666666666667,2.6666666666666665,0.0,[]
25,,Fri Jun 11 21:47:55 EDT 2021,Assignment3.java,1623462475186,14767,0,(R)3(I)4(R)12,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,0.0,0.0,0.0,0.0,1.0714285714285714,0.2857142857142857,0.0,[]
26,,Fri Jun 11 21:48:10 EDT 2021,Assignment3.java,1623462490037,-9638,-9638,(R)3(I)7(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
27,,Fri Jun 11 21:48:08 EDT 2021,Assignment3.java,1623462488609,9108,9108,(R)1(I)1(R)1(I)10(R)7(I)3,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,0.0,0.0,0.0,0.0,1.0,1.5555555555555556,0.0,[]
28,,Fri Jun 11 21:48:17 EDT 2021,Assignment3.java,1623462497902,12670,0,(I)3(R)1(I)5(R)1(I)3(R)6(I)1(R)1,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.75,1.0,0.0,[]
29,,Fri Jun 11 21:48:31 EDT 2021,Assignment3.java,1623462511068,12180,0,(I)9(R)1(I)7(R)2,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.25,1.3333333333333333,0.0,[]
30,,Fri Jun 11 21:48:44 EDT 2021,Assignment3.java,1623462524650,11039,0,(I)12(R)1(I)3(R)1(I)3,0.9,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.18181818181818182,1.6363636363636365,0.0,[]
31,,Fri Jun 11 21:48:56 EDT 2021,Assignment3.java,1623462536334,11115,0,(I)2(R)1(I)1(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)3(R)1(I)1(R)1(I)1(R)1(I)2,0.625,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,0.0,0.0,0.0,0.0,0.8181818181818182,1.3636363636363635,0.0,[]
32,,Fri Jun 11 21:49:08 EDT 2021,Table.java,1623462548080,53129,0,(I)9(R)1(I)6(F)1,0.8823529411764706,0.0,0.0,5.88235294117647,0.0,0.0,0.32075471698113206,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.2830188679245283,0.0,[]
