Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Thu Jun 10 18:36:24 EDT 2021,Grader.java,1623364584443,25269,0,(R)1(I)7(R)1(D)2(I)1,0.6666666666666666,16.666666666666664,0.0,0.0,0.0,0.0,0.48,0.0,0.08,0.0,0.0,0.08,0.32,0.0,[]
,/modelData/A0UserStudy2010.arff,Thu Jun 10 18:36:24 EDT 2021,Grader.java, 1623364584443
2,,Thu Jun 10 18:36:49 EDT 2021,Grader.java,1623364609712,58468,0,(D)2(F)1(D)1(F)1,0.0,60.0,0.0,40.0,0.0,0.0,0.08620689655172414,0.0,0.05172413793103448,0.034482758620689655,0.0,0.0,0.0,0.0,[]
3,,Thu Jun 10 18:38:21 EDT 2021,ABridgeScene.java,1623364701341,451230,0,(F)2(I)3(F)2(I)4(R)2,0.5384615384615384,0.0,0.0,30.76923076923077,0.0,0.0,0.028824833702882482,0.0,0.0,0.008869179600886918,0.0,0.004434589800443459,0.015521064301552107,0.0,[]
4,,Thu Jun 10 18:45:52 EDT 2021,ABridgeScene.java,1623365152667,7080,7080,(R)3(I)9(R)10(I)1,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,0.0,1.8571428571428572,1.4285714285714286,0.0,[]
5,,Thu Jun 10 18:46:03 EDT 2021,Grader.java,1623365163782,-21266,-21266,(I)3(R)1(I)1(R)1(I)1(R)1(I)3(R)1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
6,,Thu Jun 10 18:45:52 EDT 2021,Grader.java,1623365152431,40016,0,(R)1(I)2(R)1(I)3(D)1(F)1,0.5555555555555556,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.225,0.0,0.025,0.025,0.0,0.05,0.125,0.0,[]
8,,Thu Jun 10 18:58:31 EDT 2021,Grader.java,1623365911128,867935,0,(I)3(F)4(I)1(F)4(I)1,0.38461538461538464,0.0,0.0,61.53846153846154,0.0,0.0,0.014994232987312572,0.0,0.0,0.00922722029988466,0.0,0.0,0.0057670126874279125,0.0,[]
9,,Thu Jun 10 19:13:00 EDT 2021,Grader.java,1623366780603,41339,0,(D)2(F)1,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.07317073170731707,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0,0.0,[]
10,,Thu Jun 10 19:13:41 EDT 2021,AMouseAndKeyController.java,1623366821942,1199989,0,(F)7(I)3(F)3,0.23076923076923078,0.0,0.0,76.92307692307693,0.0,0.0,0.010842368640533779,0.0,0.0,0.008340283569641367,0.0,0.0,0.0025020850708924102,0.0,[]
11,,Thu Jun 10 19:33:43 EDT 2021,AMouseAndKeyController.java,1623368023788,65987,0,(F)5(R I)1(F)2,0.125,0.0,0.0,87.5,0.0,0.0,0.12307692307692308,0.0,0.0,0.1076923076923077,0.0,0.015384615384615385,0.015384615384615385,0.0,[]
