Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
15,,Thu May 27 15:47:42 EDT 2021,BridgeScene.java,1622144862846,7772539,0,(F)1(I)1(F)2(I)4(F)2(I)3,0.6153846153846154,0.0,0.0,38.46153846153847,0.0,0.0,0.0016726711271230056,0.0,0.0,6.433350488934637E-4,0.0,0.0,0.001029336078229542,0.0,[]
16,,Thu May 27 17:57:18 EDT 2021,BridgeScene.java,1622152638019,7173,7173,(I)5(R)1(I)2(R)1(I)13,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,2.857142857142857,0.0,[]
17,,Thu May 27 17:57:25 EDT 2021,BridgeScene.java,1622152645288,4013,4013,(I)1(R)2(I)2(R)1(I)1(R)1(I)1(R)1(I)7,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,1.25,3.0,0.0,[]
18,,Thu May 27 17:57:29 EDT 2021,BridgeScene.java,1622152649632,7719,7719,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,[]
19,,Thu May 27 17:57:39 EDT 2021,Avatar.java,1622152659931,30466,0,(I)1(F)2(I)5(R)2(I)1(R)3,0.5,0.0,0.0,14.285714285714285,0.0,0.0,0.4666666666666667,0.0,0.0,0.06666666666666667,0.0,0.16666666666666666,0.23333333333333334,0.0,[]
20,,Thu May 27 17:58:11 EDT 2021,Angle.java,1622152691760,35045,0,(I)4(R)1(I)2(R)1(I)4,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,0.0,0.0,0.05714285714285714,0.2857142857142857,0.0,[]
21,,Thu May 27 17:58:47 EDT 2021,Grader.java,1622152727060,21396,0,(I)7(R)1(I)1(R)4(I)2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.23809523809523808,0.47619047619047616,0.0,[]
22,,Thu May 27 17:59:08 EDT 2021,Grader.java,1622152748456,17408,0,(D)2(F)1(D)13,0.0,93.75,0.0,6.25,0.0,0.0,0.9411764705882353,0.0,0.8823529411764706,0.058823529411764705,0.0,0.0,0.0,0.0,[]
23,,Thu May 27 17:59:26 EDT 2021,Body.java,1622152766006,96760,0,(D)3(F)1(I)7,0.6363636363636364,27.27272727272727,0.0,9.090909090909092,0.0,0.0,0.11458333333333333,0.0,0.03125,0.010416666666666666,0.0,0.0,0.07291666666666667,0.0,[]
24,,Thu May 27 18:01:02 EDT 2021,Body.java,1622152862942,-173060,-173060,(I)9(R)1(I)3(R)2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
25,,Thu May 27 17:58:33 EDT 2021,Body.java,1622152713172,188021,0,(R)1(I)1(R)1(I)1(R)2(I)2(R)5(I)4,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.09042553191489362,0.0,0.0,0.0,0.0,0.047872340425531915,0.0425531914893617,0.0,[]
26,,Thu May 27 18:01:43 EDT 2021,Body.java,1622152903419,18298,0,(I)1(R)4(I)1(R)1(I)7(R)2,0.5625,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.3888888888888889,0.5,0.0,[]
27,,Thu May 27 18:02:01 EDT 2021,Avatar.java,1622152921847,21680,0,(R)2(I)17,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.09523809523809523,0.8095238095238095,0.0,[]
28,,Thu May 27 18:02:23 EDT 2021,Avatar.java,1622152943676,14235,0,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,[]
29,,Thu May 27 18:02:38 EDT 2021,Grader.java,1622152958070,35513,0,(I)7(D)1(F)1(D)2,0.6363636363636364,27.27272727272727,0.0,9.090909090909092,0.0,0.0,0.3142857142857143,0.0,0.08571428571428572,0.02857142857142857,0.0,0.0,0.2,0.0,[]
30,,Thu May 27 18:03:13 EDT 2021,Avatar.java,1622152993736,28115,0,(D)11(F)1(I)2,0.14285714285714285,78.57142857142857,0.0,7.142857142857142,0.0,0.0,0.5,0.0,0.39285714285714285,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,[]
31,,Thu May 27 18:03:43 EDT 2021,Grader.java,1622153023494,38910,0,(I)9(D)4(I)1,0.7142857142857143,28.57142857142857,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.10526315789473684,0.0,0.0,0.0,0.2631578947368421,0.0,[]
32,,Thu May 27 18:04:22 EDT 2021,Grader.java,1622153062580,17368,0,(D)2(F)1(D)8,0.0,90.9090909090909,0.0,9.090909090909092,0.0,0.0,0.6470588235294118,0.0,0.5882352941176471,0.058823529411764705,0.0,0.0,0.0,0.0,[]
33,,Thu May 27 18:04:40 EDT 2021,Body.java,1622153080040,-173878,-173878,(D)14(F)1(I)1(R)1,0.058823529411764705,82.35294117647058,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
34,,Thu May 27 18:01:51 EDT 2021,Body.java,1622152911525,187056,0,(I)1(R)1(I)1(R)1(I)12,0.875,0.0,0.0,0.0,0.0,0.0,0.0855614973262032,0.0,0.0,0.0,0.0,0.0106951871657754,0.0748663101604278,0.0,[]
35,,Thu May 27 18:04:58 EDT 2021,Avatar.java,1622153098691,22419,0,(I)4(R)2(I)7(R)2,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,0.0,0.18181818181818182,0.5,0.0,[]
36,,Thu May 27 18:05:22 EDT 2021,Grader.java,1622153122075,43681,0,(I)5(D)2(F)1(D)5,0.38461538461538464,53.84615384615385,0.0,7.6923076923076925,0.0,0.0,0.3023255813953488,0.0,0.16279069767441862,0.023255813953488372,0.0,0.0,0.11627906976744186,0.0,[]
37,,Thu May 27 18:06:05 EDT 2021,AnAssignment1.java,1622153165865,5399588,0,(D)10(F)1(I)1(F)1,0.07692307692307693,76.92307692307693,0.0,15.384615384615385,0.0,0.0,0.0024078533061678087,0.0,0.0018521948508983144,3.704389701796629E-4,0.0,0.0,1.8521948508983145E-4,0.0,[]
38,,Thu May 27 19:36:05 EDT 2021,Avatar.java,1622158565649,23611,0,(D)4(F)1(I)2,0.2857142857142857,57.14285714285714,0.0,14.285714285714285,0.0,0.0,0.30434782608695654,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,[]
39,,Thu May 27 19:36:29 EDT 2021,Body.java,1622158589609,2834,2834,(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)2,0.5625,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.5,4.5,0.0,[]
40,,Thu May 27 19:36:33 EDT 2021,Body.java,1622158593198,7594,7594,(R)1(I)4,0.8,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,[]
41,,Thu May 27 19:36:42 EDT 2021,Grader.java,1622158602347,14663,0,(I)1(D)4(I)1(D)2(F)1(D)4,0.15384615384615385,76.92307692307693,0.0,7.6923076923076925,0.0,0.0,0.9285714285714286,0.0,0.7142857142857143,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,[]
42,,Thu May 27 19:36:57 EDT 2021,AnAssignment1.java,1622158617057,308425,0,(D)14(F)1(I)2,0.11764705882352941,82.35294117647058,0.0,5.88235294117647,0.0,0.0,0.05519480519480519,0.0,0.045454545454545456,0.003246753246753247,0.0,0.0,0.006493506493506494,0.0,[]
43,,Thu May 27 19:42:18 EDT 2021,Assignment1.java,1622158938480,3841127,0,(F)6(I)1(F)2(I)1(F)1,0.18181818181818182,0.0,0.0,81.81818181818183,0.0,0.0,0.002863837542306691,0.0,0.0,0.002343139807341838,0.0,0.0,5.20697734964853E-4,0.0,[]
44,,Thu May 27 20:46:21 EDT 2021,ABridgeScene.java,1622162781216,29246,0,(F)3(I)1(R)3(I)1(R)2(I)1(R)2(I)1,0.2857142857142857,0.0,0.0,21.428571428571427,0.0,0.0,0.4827586206896552,0.0,0.0,0.10344827586206896,0.0,0.2413793103448276,0.13793103448275862,0.0,[]
45,,Thu May 27 20:46:50 EDT 2021,Avatar.java,1622162810545,-4212775,-4212775,(I)2(R)3(I)4(R)1(I)1(R)1(I)1(R)1(I)1(R)1,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
