Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
5,,Wed Jun 02 09:18:14 EDT 2021,AHead.java,1622639894619,64120,0,(F)1(I)2(F)2(I)10,0.8,0.0,0.0,20.0,0.0,0.0,0.234375,0.0,0.0,0.046875,0.0,0.0,0.1875,0.0,[]
6,,Wed Jun 02 09:19:42 EDT 2021,ASquare.java,1622639982021,-77211,-77211,(I)6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
7,,Wed Jun 02 09:18:25 EDT 2021,ASquare.java,1622639905278,142907,0,(I)10(R)1(I)2,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.09154929577464789,0.0,0.0,0.0,0.0,0.007042253521126761,0.08450704225352113,0.0,[]
8,,Wed Jun 02 09:20:48 EDT 2021,ASquare.java,1622640048242,47065,0,(I)1(R)2(I)1(R)2(I)2(R)1(I)1(R)1(I)2,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0,0.0,0.1276595744680851,0.14893617021276595,0.0,[]
9,,Wed Jun 02 09:21:35 EDT 2021,Square.java,1622640095339,48183,0,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,[]
10,,Wed Jun 02 09:22:23 EDT 2021,AStringShape.java,1622640143964,13647,0,(I)4(R)2(I)6(R)2(I)1(R)1(I)1,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.9230769230769231,0.0,[]
11,,Wed Jun 02 09:22:37 EDT 2021,AStringShape.java,1622640157639,-6823,-6823,(I)2(R)3(I)1(R)1(I)1(R)4(I)4(R)1(I)2,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
12,,Wed Jun 02 09:22:31 EDT 2021,AStringShape.java,1622640151832,54038,0,(I)1(R)3(I)1(R)1(I)14(R)3,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.0,0.0,0.0,0.12962962962962962,0.2962962962962963,0.0,[]
13,,Wed Jun 02 09:23:26 EDT 2021,AStringShape.java,1622640206342,8406,8406,(R)1(I)15(R)2(I)1,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,2.375,0.0,0.0,0.0,0.0,0.375,2.0,0.0,[]
14,,Wed Jun 02 09:23:34 EDT 2021,AStringShape.java,1622640214848,22134,0,(I)1(R)1(I)1(R)2(I)8,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.13636363636363635,0.45454545454545453,0.0,[]
15,,Wed Jun 02 09:23:57 EDT 2021,Square.java,1622640237084,15459,0,(I)4(R)2(I)1(R)4(I)2(R)2(I)1(R)1(I)1,0.5,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.6,0.6,0.0,[]
16,,Wed Jun 02 09:24:12 EDT 2021,Locatable.java,1622640252645,32575,0,(I)10(R)3(I)2,0.8,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,0.09375,0.375,0.0,[]
17,,Wed Jun 02 09:24:47 EDT 2021,Locatable.java,1622640287679,-6267,-6267,(I)6(R)3(I)1(R)4(I)1,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
18,,Wed Jun 02 09:24:44 EDT 2021,ALocatable.java,1622640284085,11467,0,(R)1(I)16(R)1(I)5,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,1.9090909090909092,0.0,[]
19,,Wed Jun 02 09:24:55 EDT 2021,Head.java,1622640295611,35616,0,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,[]
20,,Wed Jun 02 09:25:31 EDT 2021,Head.java,1622640331318,6181,6181,(I)4(R)1(I)2(R)1(I)3(R)1(I)2,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.5,1.8333333333333333,0.0,[]
21,,Wed Jun 02 09:25:37 EDT 2021,Square.java,1622640337724,11694,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,0.0,[]
22,,Wed Jun 02 09:25:56 EDT 2021,AStringShape.java,1622640356738,43473,0,(I)4(R)2(I)1(F)4(I)1,0.5,0.0,0.0,33.33333333333333,0.0,0.0,0.27906976744186046,0.0,0.0,0.09302325581395349,0.0,0.046511627906976744,0.13953488372093023,0.0,[]
